Kind,Name,CountDeclMethod,CountDeclMethodAll,CountClassCoupled,CountClassDerived,PercentLackOfCohesion,MaxInheritanceTree
File,"ForTokens.java",1,,,,,
File,"FormAuthenticator.java",14,,,,,
File,"FragmentJarScannerCallback.java",8,,,,,
File,"FragmentationInterceptor.java",20,,,,,
File,"FragmentationInterceptorMBean.java",4,,,,,
File,"FrameType.java",14,,,,,
File,"FunctionInfo.java",4,,,,,
File,"FunctionMapper.java",1,,,,,
File,"FunctionMapperFactory.java",4,,,,,
File,"FunctionMapperImpl.java",11,,,,,
File,"FunctionMapperImpl.java",2,,,,,
File,"Functions.java",3,,,,,
File,"FutureToSendHandler.java",7,,,,,
File,"GSSRealm.java",1,,,,,
File,"Generator.java",111,,,,,
File,"GenericKeyedObjectPool.java",51,,,,,
File,"GenericKeyedObjectPoolConfig.java",11,,,,,
File,"GenericKeyedObjectPoolMXBean.java",33,,,,,
File,"GenericNamingResourcesFactory.java",3,,,,,
File,"GenericObjectPool.java",40,,,,,
File,"GenericObjectPoolConfig.java",8,,,,,
File,"GenericObjectPoolMXBean.java",36,,,,,
File,"GenericPrincipal.java",16,,,,,
File,"GenericServlet.java",13,,,,,
File,"Global.java",6,,,,,
File,"GlobalNamingResourcesSF.java",1,,,,,
File,"GlobalResourcesLifecycleListener.java",5,,,,,
File,"Globals.java",0,,,,,
File,"Group.java",11,,,,,
File,"GroupChannel.java",51,,,,,
File,"GroupChannelMBean.java",14,,,,,
File,"GroupMBean.java",4,,,,,
File,"GroupPrincipalCallback.java",3,,,,,
File,"GzipInterceptor.java",4,,,,,
File,"GzipOutputFilter.java",12,,,,,
File,"HPackHuffman.java",8,,,,,
File,"HTMLFilter.java",1,,,,,
File,"HTMLHostManagerServlet.java",8,,,,,
File,"HTMLManagerServlet.java",36,,,,,
File,"Handler.java",2,,,,,
File,"HandlerRef.java",3,,,,,
File,"HandlesTypes.java",1,,,,,
File,"HandshakeRequest.java",7,,,,,
File,"HandshakeResponse.java",1,,,,,
File,"HeaderSink.java",3,,,,,
File,"HeaderUtil.java",2,,,,,
File,"HeadersTooLargeException.java",4,,,,,
File,"Heartbeat.java",1,,,,,
File,"HeartbeatListener.java",8,,,,,
File,"Hello.java",1,,,,,
Public Class,"HelloWorldExample",1,28,10,0,0,3
File,"HelloWorldExample.java",1,,,,,
File,"HelloWorldSimpleTag.java",1,,,,,
File,"HexUtils.java",5,,,,,
File,"HomesUserDatabase.java",6,,,,,
File,"Host.java",23,,,,,
File,"Host.java",10,,,,,
File,"HostConfig.java",54,,,,,
File,"HostManagerServlet.java",14,,,,,
File,"HostRuleSet.java",3,,,,,
File,"Hpack.java",5,,,,,
File,"HpackDecoder.java",29,,,,,
File,"HpackEncoder.java",24,,,,,
File,"HpackException.java",2,,,,,
File,"Http11AprProtocol.java",10,,,,,
File,"Http11InputBuffer.java",33,,,,,
File,"Http11Nio2Protocol.java",3,,,,,
File,"Http11NioProtocol.java",9,,,,,
File,"Http11OutputBuffer.java",34,,,,,
File,"Http11Processor.java",58,,,,,
File,"Http11Protocol.java",1,,,,,
File,"Http2Error.java",5,,,,,
File,"Http2Exception.java",3,,,,,
File,"Http2OutputBuffer.java",7,,,,,
File,"Http2Parser.java",39,,,,,
File,"Http2Protocol.java",60,,,,,
File,"Http2TestBase.java",108,,,,,
File,"Http2UpgradeHandler.java",106,,,,,
File,"HttpConstraint.java",3,,,,,
File,"HttpConstraintElement.java",7,,,,,
File,"HttpHeaderSecurityFilter.java",26,,,,,
File,"HttpJspBase.java",10,,,,,
File,"HttpJspPage.java",1,,,,,
File,"HttpMessages.java",4,,,,,
File,"HttpMethodConstraint.java",4,,,,,
File,"HttpMethodConstraintElement.java",3,,,,,
File,"HttpOutputBuffer.java",2,,,,,
File,"HttpParser.java",38,,,,,
File,"HttpServlet.java",69,,,,,
File,"HttpServletDoHeadBaseTest.java",7,,,,,
File,"HttpServletRequest.java",32,,,,,
File,"HttpServletRequestWrapper.java",34,,,,,
File,"HttpServletResponse.java",21,,,,,
File,"HttpServletResponseWrapper.java",23,,,,,
File,"HttpSession.java",17,,,,,
File,"HttpSessionActivationListener.java",2,,,,,
File,"HttpSessionAttributeListener.java",3,,,,,
File,"HttpSessionBindingEvent.java",5,,,,,
File,"HttpSessionBindingListener.java",2,,,,,
File,"HttpSessionContext.java",2,,,,,
File,"HttpSessionEvent.java",2,,,,,
File,"HttpSessionIdListener.java",1,,,,,
File,"HttpSessionListener.java",2,,,,,
File,"HttpUpgradeHandler.java",2,,,,,
File,"HttpUtils.java",5,,,,,
File,"IOFileUploadException.java",2,,,,,
File,"IOTools.java",5,,,,,
File,"IOUtils.java",6,,,,,
File,"IPv6Utils.java",2,,,,,
File,"IStoreConfig.java",11,,,,,
File,"IStoreFactory.java",6,,,,,
File,"IdentityInputFilter.java",13,,,,,
File,"IdentityOutputFilter.java",8,,,,,
File,"If.java",1,,,,,
File,"ImplicitObjectELResolver.java",64,,,,,
File,"ImplicitTagLibraryInfo.java",3,,,,,
File,"ImplicitTldRuleSet.java",3,,,,,
File,"Import.java",1,,,,,
File,"Import.java",3,,,,,
File,"InduceSlowQuery.java",8,,,,,
File,"Injectable.java",3,,,,,
File,"InjectionTarget.java",6,,,,,
File,"InputBuffer.java",36,,,,,
File,"InputBuffer.java",3,,,,,
File,"InputFilter.java",6,,,,,
File,"InputSourceUtil.java",2,,,,,
File,"InstanceKeyDataSource.java",73,,,,,
File,"InstanceKeyDataSourceFactory.java",8,,,,,
File,"InstanceManager.java",5,,,,,
File,"InstanceManagerBindings.java",3,,,,,
File,"InstanceManagerFactory.java",2,,,,,
File,"InstrumentableClassLoader.java",3,,,,,
File,"InterceptorPayload.java",2,,,,,
File,"InterceptorSF.java",2,,,,,
File,"InternalHttpUpgradeHandler.java",6,,,,,
File,"InternalRewriteMap.java",9,,,,,
File,"InterruptibleReentrantLock.java",2,,,,,
File,"Introspection.java",9,,,,,
File,"IntrospectionUtils.java",4,,,,,
File,"IntrospectionUtils.java",16,,,,,
File,"InvalidContentTypeException.java",3,,,,,
File,"InvalidFileNameException.java",2,,,,,
File,"IterationTag.java",1,,,,,
File,"JAASCallbackHandler.java",3,,,,,
File,"JAASMemoryLoginModule.java",8,,,,,
File,"JAASRealm.java",23,,,,,
File,"JDBCAccessLogValve.java",31,,,,,
File,"JDBCRealm.java",32,,,,,
File,"JDBCStore.java",44,,,,,
File,"JDTCompiler.java",14,,,,,
File,"JJTELParserState.java",12,,,,,
File,"JKStatusUpdateTask.java",30,,,,,
File,"JMXAccessorCondition.java",11,,,,,
File,"JMXAccessorConditionBase.java",20,,,,,
File,"JMXAccessorCreateTask.java",9,,,,,
File,"JMXAccessorEqualsCondition.java",1,,,,,
File,"JMXAccessorGetTask.java",4,,,,,
File,"JMXAccessorInvokeTask.java",7,,,,,
File,"JMXAccessorQueryTask.java",5,,,,,
File,"JMXAccessorSetTask.java",11,,,,,
File,"JMXAccessorTask.java",40,,,,,
File,"JMXAccessorUnregisterTask.java",2,,,,,
File,"JMXGetTask.java",5,,,,,
File,"JMXProxyServlet.java",11,,,,,
File,"JMXQueryTask.java",3,,,,,
File,"JMXSetTask.java",7,,,,,
File,"JNDIRealm.java",135,,,,,
File,"JSSEImplementation.java",5,,,,,
File,"JSSEKeyManager.java",9,,,,,
File,"JSSESSLContext.java",9,,,,,
File,"JSSESupport.java",12,,,,,
File,"JSSEUtil.java",7,,,,,
File,"Jar.java",12,,,,,
File,"JarFactory.java",3,,,,,
File,"JarFileUrlJar.java",13,,,,,
File,"JarFileUrlNestedJar.java",3,,,,,
File,"JarResource.java",2,,,,,
File,"JarResourceRoot.java",19,,,,,
File,"JarResourceSet.java",3,,,,,
File,"JarScanFilter.java",1,,,,,
File,"JarScanType.java",2,,,,,
File,"JarScanner.java",3,,,,,
File,"JarScannerCallback.java",3,,,,,
File,"JarScannerFactory.java",2,,,,,
File,"JarScannerSF.java",1,,,,,
File,"JarWarResource.java",3,,,,,
File,"JarWarResourceSet.java",10,,,,,
File,"JasperELResolver.java",5,,,,,
File,"JasperException.java",3,,,,,
File,"JasperInitializer.java",2,,,,,
File,"JasperLoader.java",5,,,,,
File,"JasperTagInfo.java",3,,,,,
File,"JavaClass.java",7,,,,,
File,"JavacErrorDetail.java",9,,,,,
File,"Jdbc41Bridge.java",12,,,,,
File,"JdbcInterceptor.java",14,,,,,
File,"JdbcLeakPrevention.java",1,,,,,
File,"JdkLoggerFormatter.java",1,,,,,
File,"JmxChannel.java",6,,,,,
File,"JmxEnabled.java",3,,,,,
File,"JmxPasswordTest.java",2,,,,,
File,"JmxRegistry.java",7,,,,,
File,"JmxUtil.java",3,,,,,
File,"JniLifecycleListener.java",5,,,,,
File,"Jre19Compat.java",2,,,,,
File,"Jre8Compat.java",7,,,,,
File,"Jre9Compat.java",2,,,,,
File,"Jre9Compat.java",10,,,,,
File,"JreCompat.java",21,,,,,
File,"JreCompat.java",2,,,,,
File,"JreMemoryLeakPreventionListener.java",25,,,,,
File,"JrePlatform.java",1,,,,,
File,"JreVendor.java",0,,,,,
File,"JspApplicationContext.java",3,,,,,
File,"JspApplicationContextImpl.java",9,,,,,
File,"JspC.java",102,,,,,
File,"JspCServletContext.java",56,,,,,
File,"JspCalendar.java",22,,,,,
File,"JspCalendar.java",23,,,,,
File,"JspCompilationContext.java",53,,,,,
File,"JspConfig.java",22,,,,,
File,"JspConfigDescriptor.java",2,,,,,
File,"JspConfigDescriptorImpl.java",3,,,,,
File,"JspContext.java",16,,,,,
File,"JspContextWrapper.java",62,,,,,
File,"JspDocumentParser.java",35,,,,,
File,"JspELException.java",1,,,,,
File,"JspEngineInfo.java",2,,,,,
File,"JspException.java",5,,,,,
File,"JspFactory.java",7,,,,,
File,"JspFactoryImpl.java",15,,,,,
File,"JspFragment.java",2,,,,,
File,"JspFragmentHelper.java",3,,,,,
File,"JspHelper.java",13,,,,,
File,"JspIdConsumer.java",1,,,,,
File,"JspMethodExpression.java",11,,,,,
File,"JspMethodNotFoundException.java",1,,,,,
File,"JspPage.java",2,,,,,
File,"JspPropertyGroup.java",25,,,,,
File,"JspPropertyGroupDescriptor.java",12,,,,,
File,"JspPropertyGroupDescriptorImpl.java",13,,,,,
File,"JspPropertyNotFoundException.java",1,,,,,
File,"JspPropertyNotWritableException.java",1,,,,,
File,"JspReader.java",27,,,,,
File,"JspRuntimeContext.java",25,,,,,
File,"JspRuntimeLibrary.java",46,,,,,
File,"JspServlet.java",13,,,,,
File,"JspServletWrapper.java",24,,,,,
File,"JspSourceDependent.java",1,,,,,
File,"JspSourceImports.java",2,,,,,
File,"JspTag.java",0,,,,,
File,"JspTagException.java",4,,,,,
File,"JspUtil.java",39,,,,,
File,"JspValueExpression.java",13,,,,,
File,"JspWriter.java",28,,,,,
File,"JspWriterImpl.java",38,,,,,
File,"JvmRouteBinderValve.java",17,,,,,
File,"KeyExchange.java",2,,,,,
File,"KeyStoreUtil.java",2,,,,,
File,"KeyedCPDSConnectionFactory.java",16,,,,,
File,"KeyedObjectPool.java",14,,,,,
File,"KeyedPooledObjectFactory.java",6,,,,,
File,"LazyReplicatedMap.java",8,,,,,
File,"LegacyCookieProcessor.java",27,,,,,
File,"Library.java",13,,,,,
File,"LibraryNotFoundError.java",2,,,,,
File,"Lifecycle.java",9,,,,,
File,"LifecycleBase.java",21,,,,,
File,"LifecycleEvent.java",4,,,,,
File,"LifecycleException.java",4,,,,,
File,"LifecycleListener.java",1,,,,,
File,"LifecycleListenerRule.java",2,,,,,
File,"LifecycleMBeanBase.java",13,,,,,
File,"LifecycleState.java",5,,,,,
File,"LifetimeExceededException.java",2,,,,,
File,"LimitLatch.java",13,,,,,
File,"LimitedInputStream.java",7,,,,,
File,"LinkedBlockingDeque.java",74,,,,,
File,"ListException.java",2,,,,,
File,"ListTask.java",1,,,,,
File,"ListenCallback.java",1,,,,,
File,"LoadBalancerDrainingValve.java",7,,,,,
File,"LoadTest.java",21,,,,,
File,"Loader.java",11,,,,,
File,"LoaderSF.java",2,,,,,
File,"Local.java",5,,,,,
File,"LocalResolver.java",4,,,,,
File,"Localizer.java",2,,,,,
File,"Location.java",4,,,,,
File,"Lock.java",9,,,,,
File,"LockOutRealm.java",25,,,,,
File,"Log.java",18,,,,,
File,"LogConfigurationException.java",4,,,,,
File,"LogFactory.java",7,,,,,
File,"LogTag.java",3,,,,,
File,"LoggingBaseTest.java",7,,,,,
File,"LoginConfig.java",13,,,,,
File,"Logs.java",0,,,,,
File,"LookupFactory.java",2,,,,,
File,"LookupRef.java",3,,,,,
File,"MBeanDumper.java",3,,,,,
File,"MBeanFactory.java",29,,,,,
File,"MBeanUtils.java",25,,,,,
File,"MD5Encoder.java",2,,,,,
File,"MIME2Java.java",3,,,,,
File,"MailSessionFactory.java",3,,,,,
File,"ManagedBean.java",28,,,,,
File,"ManagedChannel.java",7,,,,,
File,"ManagedConcurrentWeakHashMap.java",31,,,,,
File,"Manager.java",32,,,,,
File,"ManagerBase.java",85,,,,,
File,"ManagerSF.java",3,,,,,
File,"ManagerServlet.java",44,,,,,
File,"ManifestResource.java",11,,,,,
File,"MapDemo.java",26,,,,,
File,"Mapper.java",62,,,,,
File,"MapperListener.java",17,,,,,
File,"MappingData.java",1,,,,,
File,"Mark.java",12,,,,,
File,"Matcher.java",5,,,,,
File,"MbeansDescriptorsDigesterSource.java",5,,,,,
File,"MbeansDescriptorsIntrospectionSource.java",10,,,,,
File,"McastService.java",57,,,,,
File,"McastServiceImpl.java",34,,,,,
File,"McastServiceMBean.java",17,,,,,
File,"MediaType.java",9,,,,,
File,"MediaTypeCache.java",2,,,,,
File,"Member.java",21,,,,,
File,"MemberImpl.java",49,,,,,
File,"MembersWithProperties.java",9,,,,,
File,"Membership.java",19,,,,,
File,"MembershipListener.java",2,,,,,
File,"MembershipService.java",19,,,,,
File,"MemoryGroup.java",10,,,,,
File,"MemoryRealm.java",9,,,,,
File,"MemoryRole.java",3,,,,,
File,"MemoryRuleSet.java",5,,,,,
File,"MemoryUser.java",18,,,,,
File,"MemoryUserDatabase.java",34,,,,,
File,"MemoryUserDatabaseFactory.java",1,,,,,
File,"MemoryUserDatabaseMBean.java",12,,,,,
File,"MemoryUserDatabaseTests.java",10,,,,,
File,"MessageBytes.java",33,,,,,
File,"MessageDestination.java",9,,,,,
File,"MessageDestinationRef.java",7,,,,,
File,"MessageDigest.java",2,,,,,
File,"MessageDigestCredentialHandler.java",8,,,,,
File,"MessageDispatchInterceptor.java",29,,,,,
File,"MessageDispatchInterceptorMBean.java",12,,,,,
File,"MessageFactory.java",3,,,,,
File,"MessageHandler.java",2,,,,,
File,"MessageHandlerResult.java",3,,,,,
File,"MessageHandlerResultType.java",2,,,,,
File,"MessageInfo.java",5,,,,,
File,"MessageInfoImpl.java",7,,,,,
File,"MessageListener.java",2,,,,,
File,"MessagePart.java",9,,,,,
File,"MessagePolicy.java",10,,,,,
File,"MethodExpressionImpl.java",13,,,,,
File,"MethodExpressionLiteral.java",10,,,,,
File,"MimeHeaders.java",34,,,,,
File,"MimeUtility.java",4,,,,,
File,"Mmap.java",4,,,,,
File,"ModelerSource.java",1,,,,,
File,"MultiCastSender.java",2,,,,,
File,"MultiLockFairBlockingQueue.java",43,,,,,
File,"MultiPointSender.java",5,,,,,
File,"MultiThrowable.java",5,,,,,
File,"Multicast.java",5,,,,,
File,"MultipartConfig.java",4,,,,,
File,"MultipartConfigElement.java",7,,,,,
File,"MultipartDef.java",10,,,,,
File,"MultipartStream.java",35,,,,,
File,"MultipleCloseTest.java",3,,,,,
File,"MultipointBioSender.java",10,,,,,
File,"MyAnnotatedServlet.java",1,,,,,
File,"NameParserImpl.java",1,,,,,
File,"NamingContext.java",37,,,,,
File,"NamingContextBindingsEnumeration.java",7,,,,,
File,"NamingContextEnumeration.java",6,,,,,
File,"NamingContextListener.java",31,,,,,
File,"NamingEntry.java",3,,,,,
File,"NamingResources.java",7,,,,,
File,"NamingResourcesImpl.java",52,,,,,
File,"NamingResourcesMBean.java",9,,,,,
File,"NamingResourcesSF.java",2,,,,,
File,"NamingRuleSet.java",3,,,,,
File,"NestedCredentialHandler.java",4,,,,,
File,"NetMask.java",5,,,,,
File,"Nio2Channel.java",47,,,,,
File,"Nio2Endpoint.java",83,,,,,
File,"NioChannel.java",36,,,,,
File,"NioEndpoint.java",91,,,,,
File,"NioReceiver.java",16,,,,,
File,"NioReceiverMBean.java",27,,,,,
File,"NioReplicationTask.java",12,,,,,
File,"NioSender.java",19,,,,,
File,"NioSenderTest.java",6,,,,,
File,"NoMappingParamServlet.java",1,,,,,
File,"NoOpCallStack.java",4,,,,,
File,"Node.java",17,,,,,
File,"Node.java",299,,,,,
File,"NodeVisitor.java",1,,,,,
File,"NonBlockingCoordinator.java",54,,,,,
File,"NonClosingJarInputStream.java",4,,,,,
File,"NonLoginAuthenticator.java",2,,,,,
File,"NotificationInfo.java",6,,,,,
File,"NullRealm.java",3,,,,,
File,"NumberGuessBean.java",11,,,,,
File,"NumberWriter.java",6,,,,,
File,"OS.java",8,,,,,
File,"ObjectCreateRule.java",5,,,,,
File,"ObjectCreationFactory.java",3,,,,,
File,"ObjectNameWrapper.java",9,,,,,
File,"ObjectPool.java",10,,,,,
File,"ObjectReader.java",17,,,,,
File,"OnClose.java",0,,,,,
File,"OnError.java",0,,,,,
File,"OnMessage.java",1,,,,,
File,"OnOpen.java",0,,,,,
File,"OneLineFormatter.java",14,,,,,
File,"OpenEjbFactory.java",1,,,,,
File,"OpenSSLCipherConfigurationParser.java",25,,,,,
File,"OpenSSLConf.java",2,,,,,
File,"OpenSSLConfCmd.java",4,,,,,
File,"OpenSSLConfSF.java",1,,,,,
File,"OpenSSLContext.java",21,,,,,
File,"OpenSSLEngine.java",68,,,,,
File,"OpenSSLImplementation.java",4,,,,,
File,"OpenSSLSessionContext.java",14,,,,,
File,"OpenSSLSessionStats.java",13,,,,,
File,"OpenSSLUtil.java",8,,,,,
File,"OpenSSLX509Certificate.java",28,,,,,
File,"OperationInfo.java",11,,,,,
File,"Optional.java",5,,,,,
File,"Options.java",33,,,,,
File,"OrderInterceptor.java",27,,,,,
File,"Otherwise.java",1,,,,,
File,"Out.java",2,,,,,
File,"OutputBuffer.java",3,,,,,
File,"OutputBuffer.java",55,,,,,
File,"OutputFilter.java",3,,,,,
File,"PEMFile.java",16,,,,,
File,"PStmtKey.java",46,,,,,
File,"PStmtKeyCPDS.java",6,,,,,
File,"PageContext.java",17,,,,,
File,"PageContextImpl.java",57,,,,,
File,"PageData.java",2,,,,,
File,"PageDataImpl.java",50,,,,,
File,"PageInfo.java",84,,,,,
File,"ParallelNioSender.java",17,,,,,
File,"ParallelWebappClassLoader.java",3,,,,,
File,"Param.java",1,,,,,
File,"ParamFilter.java",3,,,,,
File,"ParamServlet.java",1,,,,,
File,"ParameterInfo.java",2,,,,,
File,"ParameterMap.java",19,,,,,
File,"ParameterParser.java",12,,,,,
File,"Parameters.java",28,,,,,
File,"ParseException.java",5,,,,,
File,"ParseException.java",1,,,,,
File,"Parser.java",57,,,,,
File,"ParserController.java",14,,,,,
File,"Part.java",10,,,,,
File,"PasswdUserDatabase.java",5,,,,,
File,"PasswordCallback.java",1,,,,,
File,"PasswordValidationCallback.java",7,,,,,
File,"PathParam.java",1,,,,,
File,"PerMessageDeflate.java",11,,,,,
File,"PerUserPoolDataSource.java",71,,,,,
File,"PerUserPoolDataSourceFactory.java",2,,,,,
File,"PeriodicEventListener.java",1,,,,,
File,"PermissionCheck.java",1,,,,,
File,"PersistentManager.java",1,,,,,
File,"PersistentManagerBase.java",44,,,,,
File,"PersistentManagerSF.java",1,,,,,
File,"PersistentProviderRegistrations.java",21,,,,,
File,"PersistentValve.java",9,,,,,
File,"Pipeline.java",8,,,,,
File,"PojoClassHolder.java",3,,,,,
File,"PojoEndpointBase.java",9,,,,,
File,"PojoEndpointClient.java",3,,,,,
File,"PojoEndpointServer.java",2,,,,,
File,"PojoHolder.java",3,,,,,
File,"PojoMessageHandlerBase.java",5,,,,,
File,"PojoMessageHandlerPartialBase.java",2,,,,,
File,"PojoMessageHandlerPartialBinary.java",1,,,,,
File,"PojoMessageHandlerPartialText.java",1,,,,,
File,"PojoMessageHandlerWholeBase.java",6,,,,,
File,"PojoMessageHandlerWholeBinary.java",3,,,,,
File,"PojoMessageHandlerWholePong.java",3,,,,,
File,"PojoMessageHandlerWholeText.java",3,,,,,
File,"PojoMethodMapping.java",24,,,,,
File,"PojoPathParam.java",4,,,,,
File,"Poll.java",12,,,,,
File,"PongMessage.java",1,,,,,
File,"Pool.java",13,,,,,
File,"PoolCallback.java",1,,,,,
File,"PoolCleanerTest.java",4,,,,,
File,"PoolConfiguration.java",107,,,,,
File,"PoolExhaustedException.java",8,,,,,
File,"PoolImplUtils.java",4,,,,,
File,"PoolKey.java",4,,,,,
File,"PoolProperties.java",131,,,,,
File,"PoolPurgeTest.java",5,,,,,
File,"PoolUtilities.java",2,,,,,
File,"PoolUtils.java",33,,,,,
File,"PoolableCallableStatement.java",4,,,,,
File,"PoolableConnection.java",13,,,,,
File,"PoolableConnectionFactory.java",55,,,,,
File,"PoolableConnectionMXBean.java",20,,,,,
File,"PoolablePreparedStatement.java",6,,,,,
File,"PooledConnection.java",51,,,,,
File,"PooledConnectionAndInfo.java",7,,,,,
File,"PooledConnectionImpl.java",41,,,,,
File,"PooledConnectionMBean.java",17,,,,,
File,"PooledConnectionManager.java",3,,,,,
File,"PooledMultiSender.java",3,,,,,
File,"PooledObject.java",24,,,,,
File,"PooledObjectFactory.java",6,,,,,
File,"PooledObjectState.java",2,,,,,
File,"PooledParallelSender.java",2,,,,,
File,"PooledParallelSenderMBean.java",22,,,,,
File,"PooledSender.java",25,,,,,
File,"PooledSoftReference.java",5,,,,,
File,"PoolingConnection.java",38,,,,,
File,"PoolingDataSource.java",19,,,,,
File,"PoolingDriver.java",18,,,,,
File,"PrivateKeyCallback.java",15,,,,,
File,"PrivilegedGetTccl.java",1,,,,,
File,"PrivilegedSetAccessControlContext.java",2,,,,,
File,"PrivilegedSetTccl.java",3,,,,,
File,"Proc.java",7,,,,,
File,"ProcErrorCallback.java",1,,,,,
File,"Procattr.java",13,,,,,
File,"Processor.java",11,,,,,
File,"ProgressListener.java",1,,,,,
File,"ProtectedFunctionMapper.java",5,,,,,
File,"Protocol.java",4,,,,,
File,"ProtocolException.java",4,,,,,
File,"ProtocolHandler.java",17,,,,,
File,"Proxy.java",0,,,,,
File,"ProxyConnection.java",13,,,,,
File,"QueryTimeoutInterceptor.java",3,,,,,
File,"QuotedPrintableDecoder.java",3,,,,,
File,"QuotedStringTokenizer.java",10,,,,,
File,"RFC2231Utility.java",6,,,,,
File,"Ranges.java",7,,,,,
File,"ReadBufferOverflowException.java",2,,,,,
File,"ReadListener.java",3,,,,,
File,"Realm.java",16,,,,,
File,"RealmBase.java",60,,,,,
File,"RealmRuleSet.java",4,,,,,
File,"RealmSF.java",2,,,,,
File,"ReceiverBase.java",83,,,,,
File,"RecycledStream.java",5,,,,,
File,"Redirect.java",1,,,,,
File,"ReferenceCountedJar.java",14,,,,,
File,"ReflectionUtil.java",23,,,,,
File,"Registration.java",7,,,,,
File,"RegistrationListener.java",1,,,,,
File,"Registry.java",25,,,,,
File,"Registry.java",20,,,,,
File,"RegistryMBean.java",5,,,,,
File,"ReloadTask.java",1,,,,,
File,"RemoteAddrFilter.java",2,,,,,
File,"RemoteAddrValve.java",2,,,,,
File,"RemoteCIDRFilter.java",10,,,,,
File,"RemoteCIDRValve.java",9,,,,,
File,"RemoteEndpoint.java",20,,,,,
File,"RemoteHostFilter.java",2,,,,,
File,"RemoteHostValve.java",2,,,,,
File,"RemoteIpFilter.java",60,,,,,
File,"RemoteIpValve.java",32,,,,,
File,"RemoteProcessException.java",4,,,,,
File,"Remove.java",1,,,,,
File,"RepeatSimpleTag.java",2,,,,,
File,"RepeatableArchive.java",4,,,,,
File,"ReplicatedContext.java",19,,,,,
File,"ReplicatedMap.java",10,,,,,
File,"ReplicatedMapEntry.java",14,,,,,
File,"ReplicatedSessionListener.java",0,,,,,
File,"ReplicationStream.java",7,,,,,
File,"ReplicationTransmitter.java",11,,,,,
File,"ReplicationValve.java",33,,,,,
File,"Request.java",84,,,,,
File,"Request.java",176,,,,,
File,"RequestContext.java",3,,,,,
